order_id,customer_id,order_date,payment_method,order_total,actual_delivery_time
2148242015,39093069,2028-01-19,UPI,3239.66,2028-01-19
7465258008,51503088,2028-01-20,UPI,2017.35,2028-01-20
8875274470,57102800,2028-01-21,Card,818.16,2028-01-21
7049717910,44410149,2028-01-22,Card,3737.72,2028-01-22
4829897426,25587553,2028-01-23,Cash,1546.87,2028-01-23
3532186218,24456825,2028-01-24,Cash,3201.86,2028-01-24
6897674900,79592021,2028-01-25,UPI,3980.78,2028-01-25
163895717,61982521,2028-01-26,UPI,2751.59,2028-01-26
9857592403,84275450,2028-01-27,Wallet,4315.44,2028-01-27
2521197661,13251137,2028-01-28,Card,2777.53,2028-01-28
488314125,5716817,2028-01-29,UPI,2359.91,2028-01-29
5073549838,75082508,2028-01-30,Wallet,1872.31,2028-01-30
6399568661,82594354,2028-01-31,UPI,4593.22,2028-01-31
3672658084,48228547,2028-02-01,UPI,895.36,2028-02-01
8273236145,85763665,2028-02-02,Card,1626.93,2028-02-02
3411233779,79991320,2028-02-03,Cash,1018.02,2028-02-03
8024667539,31622158,2028-02-04,Cash,1682.78,2028-02-04
6112199794,77086539,2028-02-05,Wallet,3227.41,2028-02-05
9484473160,21456226,2028-02-06,Card,1966.28,2028-02-06
9729709418,45323391,2028-02-07,Cash,2729.56,2028-02-07
7900224799,68692574,2028-02-08,Cash,4099.05,2028-02-08
1821414490,75632045,2028-02-09,Card,3493.06,2028-02-09
5813507399,76019750,2028-02-10,UPI,4495.56,2028-02-10
3928003125,53636086,2028-02-11,Wallet,1809.81,2028-02-11
5271866987,10562528,2028-02-12,Card,947.95,2028-02-12
9794537731,85869195,2028-02-13,Cash,3740.13,2028-02-13
4852718488,71902700,2028-02-14,UPI,1364.65,2028-02-14
8300546273,13796199,2028-02-15,Wallet,1251.92,2028-02-15
976104194,6061349,2028-02-16,Card,3210.73,2028-02-16
5373961125,57081917,2028-02-17,Card,1187,2028-02-17
6056126973,48765625,2028-02-18,UPI,1172.69,2028-02-18
6352881332,80517784,2028-02-19,Cash,3222.29,2028-02-19
1643234106,37691544,2028-02-20,Wallet,1196.7,2028-02-20
8697966993,85869195,2028-02-21,Card,3078.59,2028-02-21
2276061263,83701325,2028-02-22,UPI,837.78,2028-02-22
4045613782,61763552,2028-02-23,UPI,2243.07,2028-02-23
2959828441,9987182,2028-02-24,Card,4265.84,2028-02-24
3514589876,59620534,2028-02-25,UPI,976.55,2028-02-25
9444081952,72576730,2028-02-26,Card,353.53,2028-02-26
8183959589,26752630,2028-02-27,Wallet,299.27,2028-02-27
1712832927,5228136,2028-02-28,UPI,2657.42,2028-02-28
8162867215,25713335,2028-02-29,UPI,1564.84,2028-02-29
4160230443,87889031,2028-03-01,Card,367.08,2028-03-01
9787535949,57340963,2028-03-02,UPI,1488.91,2028-03-02
3423995261,75928073,2028-03-03,Wallet,1047.55,2028-03-03
1523343168,80862136,2028-03-04,UPI,582.87,2028-03-04
1948066291,61320989,2028-03-05,Cash,225.21,2028-03-05
2021361582,99695529,2028-03-06,Cash,3475.69,2028-03-06
7491420331,27504517,2028-03-07,Wallet,1567.06,2028-03-07
994840771,85088479,2028-03-08,Wallet,1819.74,2028-03-08
6277344634,11202130,2028-03-09,UPI,3940.47,2028-03-09
4092653338,13604883,2028-03-10,UPI,2455.06,2028-03-10
7213712604,49433260,2028-03-11,Cash,780,2028-03-11
7326709115,22800586,2028-03-12,Card,783.96,2028-03-12
9419789569,8733344,2028-03-13,Wallet,3361.63,2028-03-13
5388191488,74735607,2028-03-14,Card,4238.13,2028-03-14
9065873433,32635818,2028-03-15,Cash,2534.9,2028-03-15
4627342297,88843865,2028-03-16,UPI,2033.74,2028-03-16
4286971111,469006,2028-03-17,Cash,1480.41,2028-03-17
645282074,13265605,2028-03-18,Wallet,3337.4,2028-03-18
7260939789,39999278,2028-03-19,UPI,5770.21,2028-03-19
1716322448,95873651,2028-03-20,Cash,3162.99,2028-03-20
4293959647,820740,2028-03-21,UPI,878.07,2028-03-21
3331935300,29095552,2028-03-22,Wallet,482.06,2028-03-22
1775389576,15830066,2028-03-23,Wallet,941.19,2028-03-23
8194774262,46836361,2028-03-24,Cash,2879.54,2028-03-24
3615279775,61618079,2028-03-25,Wallet,2596.72,2028-03-25
11467999,78267238,2028-03-26,UPI,3051.19,2028-03-26
3971267196,8536503,2028-03-27,Card,946.86,2028-03-27
1584863963,61877649,2028-03-28,UPI,1176.5,2028-03-28
1557893814,75244116,2028-03-29,Wallet,3950.09,2028-03-29
8172695964,45323391,2028-03-30,Card,1506.27,2028-03-30
7462800868,93127511,2028-03-31,Wallet,382.29,2028-03-31
5438961669,37245065,2028-04-01,UPI,354.91,2028-04-01
4904849001,93563435,2028-04-02,Wallet,5062.63,2028-04-02
4816980820,52613657,2028-04-03,Card,4876.13,2028-04-03
9004078716,55552600,2028-04-04,Card,2140.11,2028-04-04
8350353728,25585013,2028-04-05,Cash,2516.08,2028-04-05
1204084245,1342184,2028-04-06,Card,2833.97,2028-04-06
4142209897,44557943,2028-04-07,Card,1361.67,2028-04-07
125551624,14693393,2028-04-08,Card,4082.47,2028-04-08
9970545044,22931642,2028-04-09,Cash,5453.47,2028-04-09
7976032064,72946405,2028-04-10,Wallet,1575.92,2028-04-10
8691567542,41640262,2028-04-11,Wallet,1173.69,2028-04-11
3592747590,12755730,2028-04-12,UPI,4217.22,2028-04-12
7495753437,4758426,2028-04-13,Card,3776.78,2028-04-13
3965847120,80761521,2028-04-14,Wallet,459.78,2028-04-14
9365984533,89704218,2028-04-15,Card,2082.97,2028-04-15
2948242102,13189939,2028-04-16,Wallet,2132.75,2028-04-16
6161193691,55693909,2028-04-17,Cash,1541.92,2028-04-17
5964122835,14006996,2028-04-18,UPI,2305.04,2028-04-18
8879377902,61320989,2028-04-19,Card,3034.16,2028-04-19
8158068874,64403005,2028-04-20,Wallet,3112.28,2028-04-20
7039570964,68941950,2028-04-21,Cash,3196.98,2028-04-21
5482913265,88324928,2028-04-22,Wallet,2486.56,2028-04-22
1018255782,2219590,2028-04-23,Card,2456.07,2028-04-23
8441505853,48409448,2028-04-24,UPI,3876.18,2028-04-24
3850018395,57674875,2028-04-25,Wallet,1228.6,2028-04-25
4884197611,28173165,2028-04-26,Wallet,2037.05,2028-04-26
5321849748,84468124,2028-04-27,Cash,1745.29,2028-04-27
9808738347,7728406,2028-04-28,Wallet,2800.78,2028-04-28
8727249149,35826539,2028-04-29,UPI,4510.56,2028-04-29
2772154780,50899600,2028-04-30,Card,370.81,2028-04-30
9128056381,98691989,2028-05-01,Wallet,475.78,2028-05-01
4461463308,81352781,2028-05-02,Card,2638.38,2028-05-02
5636483988,34095555,2028-05-03,UPI,4151.57,2028-05-03
1532065529,75464725,2028-05-04,UPI,2175.43,2028-05-04
9933994647,83304571,2028-05-05,Cash,852.02,2028-05-05
4823026749,34835738,2028-05-06,Card,3211.3,2028-05-06
7453442245,77869660,2028-05-07,UPI,4894.89,2028-05-07
6519941559,29902416,2028-05-08,Cash,545.49,2028-05-08
3798769654,75913572,2028-05-09,Cash,371.29,2028-05-09
5034289521,21201299,2028-05-10,UPI,1415.21,2028-05-10
6971088688,11389698,2028-05-11,Card,2593.22,2028-05-11
5650184107,19771128,2028-05-12,UPI,3041.96,2028-05-12
5770410311,20956158,2028-05-13,Cash,4814.59,2028-05-13
274530126,35278126,2028-05-14,Cash,1841.66,2028-05-14
4819831152,66886852,2028-05-15,Cash,1757.75,2028-05-15
6977688323,56780331,2028-05-16,Card,3343.61,2028-05-16
2035952734,63360864,2028-05-17,UPI,1906.85,2028-05-17
3665334102,51476157,2028-05-18,Wallet,5578.4,2028-05-18
1862413314,48150243,2028-05-19,Card,1446.53,2028-05-19
4466643926,82989313,2028-05-20,Cash,781.08,2028-05-20
4470717835,76008165,2028-05-21,Wallet,1474.48,2028-05-21
3018086191,76359458,2028-05-22,Card,1775.03,2028-05-22
2447983559,99772709,2028-05-23,Cash,1031.06,2028-05-23
5116322704,63360864,2028-05-24,UPI,2386.24,2028-05-24
8941550852,54145987,2028-05-25,Card,198.15,2028-05-25
8026773850,94730288,2028-05-26,Wallet,1378.46,2028-05-26
2102402075,30317733,2028-05-27,UPI,1037.5,2028-05-27
989844439,30468930,2028-05-28,Cash,3217.54,2028-05-28
8426805628,11636968,2028-05-29,Card,1620.7,2028-05-29
7662188403,35554129,2028-05-30,Wallet,2497.79,2028-05-30
9141654140,77811864,2028-05-31,Wallet,2805.01,2028-05-31
5696947751,90745023,2028-06-01,UPI,1431.23,2028-06-01
8953871540,1601161,2028-06-02,UPI,683.46,2028-06-02
1767778760,67729191,2028-06-03,Cash,2977.3,2028-06-03
5516201271,73661993,2028-06-04,Cash,1210.9,2028-06-04
9358248664,75213636,2028-06-05,Cash,637.6,2028-06-05
1530424665,45700739,2028-06-06,Cash,3107.41,2028-06-06
7816293360,87669943,2028-06-07,UPI,4856.23,2028-06-07
1602396548,11063505,2028-06-08,Card,2790.67,2028-06-08
7938126128,26199489,2028-06-09,Card,877.89,2028-06-09
271744331,47274329,2028-06-10,UPI,97.04,2028-06-10
387311360,70221073,2028-06-11,Wallet,1358.19,2028-06-11
1286123100,45659330,2028-06-12,UPI,1243.74,2028-06-12
4832392771,10038382,2028-06-13,Card,2524.06,2028-06-13
4800106448,49970560,2028-06-14,Card,3048.99,2028-06-14
5500008514,31371112,2028-06-15,Cash,3605.53,2028-06-15
7879575037,7228206,2028-06-16,Cash,3446.01,2028-06-16
50845914,54893418,2028-06-17,Card,3226.44,2028-06-17
9766990467,48358028,2028-06-18,Card,186.08,2028-06-18
4215602937,66499992,2028-06-19,Wallet,1607.2,2028-06-19
238484255,73869823,2028-06-20,Cash,4305.06,2028-06-20
3293988248,89986926,2028-06-21,Wallet,1519.45,2028-06-21
5296157775,99231937,2028-06-22,Wallet,1565.22,2028-06-22
1143489067,21432404,2028-06-23,UPI,424.61,2028-06-23
8524452029,40986000,2028-06-24,Cash,4191.3,2028-06-24
4256779885,88745052,2028-06-25,Cash,1740.54,2028-06-25
7744686996,72946405,2028-06-26,Cash,1798.56,2028-06-26
5427462399,41647393,2028-06-27,Wallet,2098.17,2028-06-27
8596751747,66359719,2028-06-28,Card,2462.18,2028-06-28
4746468643,15144290,2028-06-29,UPI,3206.64,2028-06-29
3010047327,5716817,2028-06-30,Wallet,799.46,2028-06-30
1236959246,94033330,2028-07-01,Cash,1310.39,2028-07-01
6600422315,79726146,2028-07-02,UPI,3415.39,2028-07-02
3227252410,83023956,2028-07-03,Cash,4307.46,2028-07-03
6972292408,19682060,2028-07-04,Cash,658.16,2028-07-04
7562754470,10700664,2028-07-05,Wallet,317.82,2028-07-05
7361971676,27504517,2028-07-06,Card,532.57,2028-07-06
8875605037,93867669,2028-07-07,Card,3235.64,2028-07-07
8508253527,31233120,2028-07-08,UPI,452.6,2028-07-08
6798775600,24845814,2028-07-09,Cash,3645.18,2028-07-09
3624810422,42366724,2028-07-10,Cash,864.3,2028-07-10
4740213452,84066402,2028-07-11,Cash,3295.97,2028-07-11
3825468344,81337068,2028-07-12,UPI,1220.63,2028-07-12
902245665,44828791,2028-07-13,Cash,2047.24,2028-07-13
6874299189,24633671,2028-07-14,Card,4027.29,2028-07-14
1127125313,91312072,2028-07-15,Card,823.75,2028-07-15
3606548818,85354059,2028-07-16,Wallet,740.18,2028-07-16
5750044154,11636968,2028-07-17,UPI,2855.42,2028-07-17
3872847781,27727819,2028-07-18,Wallet,576.22,2028-07-18
5939554684,3875480,2028-07-19,Wallet,3071.72,2028-07-19
676412814,57291761,2028-07-20,UPI,2147.32,2028-07-20
4248390724,6390687,2028-07-21,Cash,877.98,2028-07-21
8938687150,97664747,2028-07-22,Cash,1313.92,2028-07-22
7898867047,899941,2028-07-23,Wallet,5189.5,2028-07-23
2142065357,469006,2028-07-24,Cash,2586.92,2028-07-24
9024719693,21597477,2028-07-25,Card,140.44,2028-07-25
8976616698,90346920,2028-07-26,UPI,3364.63,2028-07-26
8792586840,91566278,2028-07-27,UPI,1843.14,2028-07-27
5375387413,66768157,2028-07-28,Wallet,1934.8,2028-07-28
4252164097,72366758,2028-07-29,Card,163.55,2028-07-29
8423273411,5418547,2028-07-30,UPI,719.38,2028-07-30
2551179741,18791381,2028-07-31,UPI,2975.13,2028-07-31
227511348,11775073,2028-08-01,Card,2388.23,2028-08-01
4434464045,7591711,2028-08-02,Card,2148.83,2028-08-02
7041011843,35705377,2028-08-03,Card,1303.83,2028-08-03
6510283268,67383024,2028-08-04,Wallet,1452.76,2028-08-04
6853654698,85198177,2028-08-05,Card,2101.23,2028-08-05
9338996795,2219590,2028-08-06,Card,951.43,2028-08-06
7346145952,96629258,2028-08-07,Cash,264.89,2028-08-07
6497069610,52672659,2028-08-08,Card,1416.18,2028-08-08
1741402363,87200291,2028-08-09,UPI,1729.82,2028-08-09
4825878367,46717997,2028-08-10,Card,4152.86,2028-08-10
7019011442,41640262,2028-08-11,Cash,3612.65,2028-08-11
1674463798,52085702,2028-08-12,UPI,3497.86,2028-08-12
305684588,46876240,2028-08-13,UPI,4199.86,2028-08-13
5967495442,77086074,2028-08-14,Card,707.67,2028-08-14
2571047526,90665975,2028-08-15,UPI,651.93,2028-08-15
7784811086,53332493,2028-08-16,UPI,2387.27,2028-08-16
7942005230,78614729,2028-08-17,Wallet,281.73,2028-08-17
6653543195,95334407,2028-08-18,Wallet,1617.62,2028-08-18
397928918,71902700,2028-08-19,Card,797.99,2028-08-19
776120140,25128143,2028-08-20,Card,430.41,2028-08-20
8293188779,28991365,2028-08-21,UPI,4286.09,2028-08-21
178737268,2164524,2028-08-22,UPI,726.41,2028-08-22
5246598523,90665975,2028-08-23,Cash,3057.36,2028-08-23
1172544737,30188374,2028-08-24,Cash,1080.33,2028-08-24
6419533291,92404798,2028-08-25,Wallet,2555.75,2028-08-25
882083749,51833636,2028-08-26,Cash,1142.73,2028-08-26
3185510401,43990799,2028-08-27,UPI,749.5,2028-08-27
7760767006,93018527,2028-08-28,UPI,1014.49,2028-08-28
3833878150,644189,2028-08-29,Cash,3376,2028-08-29
369899578,44198187,2028-08-30,Cash,2313.22,2028-08-30
1944466212,70798876,2028-08-31,UPI,2523.57,2028-08-31
4064447117,6061349,2028-09-01,Cash,2534.24,2028-09-01
1553685597,22822088,2028-09-02,Card,2962.71,2028-09-02
3682284811,96009692,2028-09-03,UPI,4471.32,2028-09-03
291439357,62679120,2028-09-04,UPI,2008.62,2028-09-04
8285784194,17390673,2028-09-05,UPI,1107.52,2028-09-05
5058742647,29562254,2028-09-06,UPI,1943.59,2028-09-06
6917020296,34655710,2028-09-07,Card,705.42,2028-09-07
6671181961,50968312,2028-09-08,Wallet,2732,2028-09-08
5123439997,89886179,2028-09-09,Cash,1789.27,2028-09-09
8510183245,3897936,2028-09-10,Wallet,2914.71,2028-09-10
6081384585,94529626,2028-09-11,Cash,4519.77,2028-09-11
4423613746,98088303,2028-09-12,UPI,4916.33,2028-09-12
1530472691,82169898,2028-09-13,UPI,3469.84,2028-09-13
7009303199,85519349,2028-09-14,UPI,3223.07,2028-09-14
5386652055,71252391,2028-09-15,Card,2799.46,2028-09-15
4413239746,22915611,2028-09-16,UPI,811.95,2028-09-16
4988875078,65514005,2028-09-17,UPI,3485.65,2028-09-17
1617565217,43518622,2028-09-18,UPI,2865.04,2028-09-18
392038758,24144240,2028-09-19,Card,3639.23,2028-09-19
1828727552,12455156,2028-09-20,Cash,2106.13,2028-09-20
7119397338,25850478,2028-09-21,Cash,874.78,2028-09-21
2611271708,11446157,2028-09-22,Card,1171.77,2028-09-22
7162509481,1174162,2028-09-23,Wallet,1157.52,2028-09-23
131913576,48228547,2028-09-24,Wallet,2136.82,2028-09-24
6627201490,28991365,2028-09-25,Cash,1393.12,2028-09-25
4644950813,81655250,2028-09-26,Card,2392.8,2028-09-26
9434934993,92027021,2028-09-27,Cash,698.38,2028-09-27
2556317798,29562072,2028-09-28,Cash,1675.35,2028-09-28
2826150539,24456825,2028-09-29,Card,2121.58,2028-09-29
4283803308,4543215,2028-09-30,UPI,2653.37,2028-09-30
6873424093,35705377,2028-10-01,UPI,2891.16,2028-10-01
4741294126,66354642,2028-10-02,Cash,2218.23,2028-10-02
4967241271,45708879,2028-10-03,Wallet,641.98,2028-10-03
9554079946,69516494,2028-10-04,Wallet,3528.74,2028-10-04
4601205399,97111069,2028-10-05,Wallet,3250.65,2028-10-05
5633967304,72605638,2028-10-06,Cash,2009.59,2028-10-06
4168163237,47503133,2028-10-07,Wallet,1178.88,2028-10-07
5924297360,59197894,2028-10-08,Wallet,723.44,2028-10-08
2120299901,28499191,2028-10-09,Card,1204.42,2028-10-09
1070876534,59329145,2028-10-10,Cash,4573.95,2028-10-10
7032280048,18567760,2028-10-11,UPI,1403.74,2028-10-11
156346853,57331847,2028-10-12,Card,1506.38,2028-10-12
6873267326,45546750,2028-10-13,Cash,2229.88,2028-10-13
1370661468,64795608,2028-10-14,Wallet,957.45,2028-10-14
3612128358,8513589,2028-10-15,UPI,1654.11,2028-10-15
1736953222,86704661,2028-10-16,Wallet,3889.08,2028-10-16
9107923488,85354059,2028-10-17,Wallet,2768.96,2028-10-17
4378877600,46989310,2028-10-18,Wallet,1365.37,2028-10-18
3232762361,22613559,2028-10-19,Wallet,2843.52,2028-10-19
1831641377,76971644,2028-10-20,Cash,3402.24,2028-10-20
562428866,57833505,2028-10-21,Card,896.97,2028-10-21
4607715908,59095971,2028-10-22,UPI,4650.66,2028-10-22
4804575203,53974737,2028-10-23,Wallet,1762.54,2028-10-23
8287234948,47939657,2028-10-24,UPI,1856.75,2028-10-24
6074452586,78806824,2028-10-25,Cash,81.35,2028-10-25
6821790656,66710182,2028-10-26,Wallet,2094.62,2028-10-26
7821942520,84468124,2028-10-27,Wallet,2732.91,2028-10-27
3012496270,27604184,2028-10-28,UPI,2270.44,2028-10-28
8980370750,76971644,2028-10-29,Card,901.58,2028-10-29
6535672015,4758426,2028-10-30,UPI,2685.35,2028-10-30
6999060704,15534747,2028-10-31,Wallet,672.73,2028-10-31
9403732731,73393269,2028-11-01,Cash,2995.55,2028-11-01
5649255352,84119685,2028-11-02,Cash,3938.48,2028-11-02
5034409841,46629917,2028-11-03,Wallet,2746.95,2028-11-03
9072111617,49985597,2028-11-04,UPI,2799.39,2028-11-04
9556880451,48778633,2028-11-05,Card,4818.86,2028-11-05
4602796463,22047134,2028-11-06,UPI,2500.69,2028-11-06
6061353924,49241309,2028-11-07,Wallet,1424.69,2028-11-07
4366519080,63339001,2028-11-08,Cash,2771.3,2028-11-08
1324817141,71694275,2028-11-09,Card,5053.37,2028-11-09
5419080144,55404382,2028-11-10,Cash,2197.72,2028-11-10
8813470284,57537308,2028-11-11,Card,1665.1,2028-11-11
3182992799,81906973,2028-11-12,Cash,4329.87,2028-11-12
7792996715,22081691,2028-11-13,Card,949.2,2028-11-13
6962624734,88866835,2028-11-14,Wallet,3579.41,2028-11-14
5948662456,35988028,2028-11-15,Card,4187.66,2028-11-15
3395675979,88202341,2028-11-16,Cash,2930.34,2028-11-16
7550368787,51592174,2028-11-17,Cash,5268.01,2028-11-17
8357671697,97388817,2028-11-18,Wallet,39.65,2028-11-18
9600704922,90372221,2028-11-19,Cash,2378.52,2028-11-19
9915229426,12832151,2028-11-20,Cash,37.8,2028-11-20
9927474026,94137242,2028-11-21,Cash,530.85,2028-11-21
6310535397,21461764,2028-11-22,Card,5015.88,2028-11-22
8045941430,67829645,2028-11-23,Wallet,2667.64,2028-11-23
4390394582,49795571,2028-11-24,Cash,1170.39,2028-11-24
5062545226,84275450,2028-11-25,Wallet,2945.03,2028-11-25
2836701831,62323608,2028-11-26,Card,354.52,2028-11-26
4115492281,32540616,2028-11-27,Wallet,4248.74,2028-11-27
3554645781,26227445,2028-11-28,Card,2108.47,2028-11-28
3983605701,19067680,2028-11-29,Card,3627.25,2028-11-29
8581516385,8241122,2028-11-30,Card,681.54,2028-11-30
8290229112,88923048,2028-12-01,Wallet,517.77,2028-12-01
1195560119,83039559,2028-12-02,Cash,552.2,2028-12-02
5077327994,243838,2028-12-03,Card,2694.01,2028-12-03
2945185661,81102955,2028-12-04,Card,374.68,2028-12-04
3951005873,52085702,2028-12-05,Wallet,832.06,2028-12-05
3490816523,25128143,2028-12-06,Card,4284.99,2028-12-06
6739114301,51544662,2028-12-07,UPI,671.55,2028-12-07
5728818155,31000129,2028-12-08,Cash,2215.55,2028-12-08
7713651693,8351747,2028-12-09,Wallet,422.87,2028-12-09
5452048621,22483684,2028-12-10,Wallet,947.95,2028-12-10
2297027645,36578947,2028-12-11,Card,2036.46,2028-12-11
2438302298,77862447,2028-12-12,Cash,1175.49,2028-12-12
578811216,75739462,2028-12-13,Wallet,1980.99,2028-12-13
8684710720,74172010,2028-12-14,Cash,1644.14,2028-12-14
1249797614,54797119,2028-12-15,Card,2735.5,2028-12-15
8013026217,52337289,2028-12-16,Cash,2368,2028-12-16
5421697986,95971469,2028-12-17,Wallet,3487.72,2028-12-17
8922741261,22133362,2028-12-18,Cash,2993.51,2028-12-18
3441102335,12077371,2028-12-19,Wallet,1197.76,2028-12-19
6065607924,91868185,2028-12-20,UPI,965.88,2028-12-20
5153395650,94033330,2028-12-21,Card,1099.91,2028-12-21
2215235447,88215615,2028-12-22,Card,163.03,2028-12-22
5678676134,76917159,2028-12-23,Card,1292.08,2028-12-23
5045588926,67092149,2028-12-24,UPI,2558.43,2028-12-24
1677502866,24644542,2028-12-25,UPI,83.18,2028-12-25
4777610024,81808190,2028-12-26,Cash,1801.32,2028-12-26
477350788,3638834,2028-12-27,UPI,941.19,2028-12-27
4616699342,11446157,2028-12-28,Card,277.2,2028-12-28
8849914077,32527479,2028-12-29,Wallet,3890.81,2028-12-29
9183435457,25722990,2028-12-30,Card,2131.39,2028-12-30
6922646336,92416428,2028-12-31,Cash,3777.74,2028-12-31
3228806806,70543108,2029-01-01,Wallet,1475.75,2029-01-01
4893095476,21409946,2029-01-02,Card,2376.4,2029-01-02
7773468233,22210238,2029-01-03,Wallet,2685.53,2029-01-03
5928657526,22076522,2029-01-04,Card,2020.58,2029-01-04
4435936422,47206881,2029-01-05,Wallet,1250.93,2029-01-05
6031122324,28603182,2029-01-06,UPI,3472.94,2029-01-06
7286969496,75913572,2029-01-07,Card,2193.54,2029-01-07
4665508413,77035814,2029-01-08,Cash,2902.2,2029-01-08
9224598372,50015282,2029-01-09,UPI,3973.73,2029-01-09
842020543,99231937,2029-01-10,UPI,1387.32,2029-01-10
7237143327,96253172,2029-01-11,UPI,1430.36,2029-01-11
5095141954,1469696,2029-01-12,Card,3229.91,2029-01-12
6229535077,77869660,2029-01-13,Cash,2219.96,2029-01-13
2984879441,16379942,2029-01-14,Cash,736.92,2029-01-14
785895477,11389698,2029-01-15,Wallet,397.68,2029-01-15
6220343481,79895967,2029-01-16,UPI,3373.51,2029-01-16
5897343054,52815265,2029-01-17,Card,171.2,2029-01-17
60465,15808945,2029-01-18,UPI,589.47,2029-01-18
2245476104,8628482,2029-01-19,Wallet,3898.9,2029-01-19
6347292505,83597876,2029-01-20,Cash,951.43,2029-01-20
8321900643,1655637,2029-01-21,Card,3517.14,2029-01-21
9639033064,20314691,2029-01-22,Card,3291.28,2029-01-22
2748368258,92404798,2029-01-23,Card,870.29,2029-01-23
1444371693,9274874,2029-01-24,Card,869.55,2029-01-24
7111342746,35459748,2029-01-25,Card,2441.75,2029-01-25
9457576236,80800079,2029-01-26,UPI,826.21,2029-01-26
4167252733,70589930,2029-01-27,Cash,878.07,2029-01-27
4304875010,89995124,2029-01-28,UPI,1994.43,2029-01-28
4870910859,88532418,2029-01-29,Card,1609.67,2029-01-29
3674118222,32868927,2029-01-30,UPI,634.28,2029-01-30
38408517,39674723,2029-01-31,Cash,88.43,2029-01-31
3081609596,7076456,2029-02-01,Card,3555.24,2029-02-01
1390229631,67952740,2029-02-02,UPI,959.01,2029-02-02
7498092418,50968312,2029-02-03,Cash,918.36,2029-02-03
3334055527,79298972,2029-02-04,Cash,1874.14,2029-02-04
8729426842,37904682,2029-02-05,Wallet,2010.82,2029-02-05
1722808791,51014003,2029-02-06,Cash,4509.16,2029-02-06
9775070757,55042740,2029-02-07,UPI,1717.21,2029-02-07
4737779056,43980719,2029-02-08,Wallet,785.67,2029-02-08
2047483376,11493380,2029-02-09,Card,4363.62,2029-02-09
4758632331,34853377,2029-02-10,UPI,329.79,2029-02-10
4741574337,40841791,2029-02-11,Cash,3284.15,2029-02-11
5805120939,12277039,2029-02-12,Wallet,3209.77,2029-02-12
7550508,93127511,2029-02-13,Card,1067.68,2029-02-13
1966056265,63802820,2029-02-14,Card,3447.86,2029-02-14
6363072906,29095552,2029-02-15,Card,1191.83,2029-02-15
7389054351,25585013,2029-02-16,Cash,3840.78,2029-02-16
7146572423,80954112,2029-02-17,UPI,3748.84,2029-02-17
4590810848,20298398,2029-02-18,Cash,2867.36,2029-02-18
9226364404,29858395,2029-02-19,Wallet,2455.82,2029-02-19
6687792641,93924203,2029-02-20,Wallet,1545.05,2029-02-20
5183577434,2134827,2029-02-21,Card,805.28,2029-02-21
7440785414,72132838,2029-02-22,UPI,4073.91,2029-02-22
7932057095,73363613,2029-02-23,UPI,1009.42,2029-02-23
6126906924,33675108,2029-02-24,Card,505.31,2029-02-24
8997788831,72495274,2029-02-25,Card,2656.18,2029-02-25
3480516243,23567263,2029-02-26,UPI,2854.52,2029-02-26
1234692850,76971644,2029-02-27,UPI,310.69,2029-02-27
4954911880,82359623,2029-02-28,Wallet,2079.76,2029-02-28
504060154,55060796,2029-03-01,Card,1828.77,2029-03-01
8723752267,13494314,2029-03-02,Card,3290.63,2029-03-02
5724116944,93938425,2029-03-03,Cash,3853.5,2029-03-03
8161349145,19080489,2029-03-04,Cash,3929.07,2029-03-04
2985254380,73377004,2029-03-05,Cash,2389.3,2029-03-05
9837170359,42723554,2029-03-06,Card,1785.4,2029-03-06
3915323515,32987624,2029-03-07,Card,3105.35,2029-03-07
8829163586,11387110,2029-03-08,Card,2922.5,2029-03-08
961526405,63083547,2029-03-09,Cash,1022.7,2029-03-09
5792721465,49617892,2029-03-10,Card,4645.02,2029-03-10
8094117960,95018817,2029-03-11,Cash,1473.88,2029-03-11
9318325652,89986926,2029-03-12,UPI,1967.45,2029-03-12
852676412,65570302,2029-03-13,Wallet,3996.42,2029-03-13
6487883093,37309023,2029-03-14,Card,423.56,2029-03-14
5398965602,99412119,2029-03-15,Card,2721.96,2029-03-15
6149664144,52678787,2029-03-16,Card,3045.23,2029-03-16
6231586256,12755730,2029-03-17,UPI,1467.19,2029-03-17
4598622116,85518832,2029-03-18,Cash,2982.31,2029-03-18
8971796779,21786873,2029-03-19,Wallet,1673.85,2029-03-19
2148246883,93563435,2029-03-20,Card,2742.01,2029-03-20
4357632507,6150721,2029-03-21,Cash,923.84,2029-03-21
3323576462,20163931,2029-03-22,UPI,2160.52,2029-03-22
4220834107,74682740,2029-03-23,UPI,422.14,2029-03-23
4409513224,12814732,2029-03-24,Card,947.24,2029-03-24
5610159677,90184276,2029-03-25,Wallet,1883.53,2029-03-25
6259219127,21577948,2029-03-26,Card,2162.88,2029-03-26
5628497118,50229203,2029-03-27,Card,2543.92,2029-03-27
1508576390,81541985,2029-03-28,UPI,1407.4,2029-03-28
5922953060,96628029,2029-03-29,Card,1867.74,2029-03-29
5130838561,10524732,2029-03-30,Wallet,319.8,2029-03-30
3217749279,40643232,2029-03-31,Cash,995.64,2029-03-31
9279422297,15043066,2029-04-01,Card,2129.39,2029-04-01
222955546,51661209,2029-04-02,Wallet,123.3,2029-04-02
8290493339,69340015,2029-04-03,Card,316.02,2029-04-03
6418952352,34381941,2029-04-04,Card,2310.95,2029-04-04
